sample_id,rgb_path,synthetic_msi_path,real_msi_path,mask_path,group_id,split
DJI_DateTime_2024_06_04_09_21_0130_lat_10.3014020_lon_105.2723300_alt_20.194m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_21_0130_lat_10.3014020_lon_105.2723300_alt_20.194m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0130_lat_10.3014020_lon_105.2723300_alt_20.194m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0130_lat_10.3014020_lon_105.2723300_alt_20.194m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0130_lat_10.3014020_lon_105.2723300_alt_20.194m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0130_lat_10.3014020_lon_105.2723300_alt_20.194m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_21_0130_lat_10.3014020_lon_105.2723300_alt_20.194m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_21_0131_lat_10.3014497_lon_105.2722987_alt_20.214m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_21_0131_lat_10.3014497_lon_105.2722987_alt_20.214m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0131_lat_10.3014497_lon_105.2722987_alt_20.214m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0131_lat_10.3014497_lon_105.2722987_alt_20.214m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0131_lat_10.3014497_lon_105.2722987_alt_20.214m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0131_lat_10.3014497_lon_105.2722987_alt_20.214m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_21_0131_lat_10.3014497_lon_105.2722987_alt_20.214m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_21_0132_lat_10.3014971_lon_105.2722675_alt_20.168m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_21_0132_lat_10.3014971_lon_105.2722675_alt_20.168m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0132_lat_10.3014971_lon_105.2722675_alt_20.168m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0132_lat_10.3014971_lon_105.2722675_alt_20.168m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0132_lat_10.3014971_lon_105.2722675_alt_20.168m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0132_lat_10.3014971_lon_105.2722675_alt_20.168m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_21_0132_lat_10.3014971_lon_105.2722675_alt_20.168m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_21_0133_lat_10.3015453_lon_105.2722357_alt_20.198m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_21_0133_lat_10.3015453_lon_105.2722357_alt_20.198m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0133_lat_10.3015453_lon_105.2722357_alt_20.198m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0133_lat_10.3015453_lon_105.2722357_alt_20.198m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0133_lat_10.3015453_lon_105.2722357_alt_20.198m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0133_lat_10.3015453_lon_105.2722357_alt_20.198m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_21_0133_lat_10.3015453_lon_105.2722357_alt_20.198m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_21_0134_lat_10.3015931_lon_105.2722039_alt_20.204m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_21_0134_lat_10.3015931_lon_105.2722039_alt_20.204m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0134_lat_10.3015931_lon_105.2722039_alt_20.204m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0134_lat_10.3015931_lon_105.2722039_alt_20.204m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0134_lat_10.3015931_lon_105.2722039_alt_20.204m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0134_lat_10.3015931_lon_105.2722039_alt_20.204m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_21_0134_lat_10.3015931_lon_105.2722039_alt_20.204m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_21_0135_lat_10.3016416_lon_105.2721720_alt_20.207m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_21_0135_lat_10.3016416_lon_105.2721720_alt_20.207m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0135_lat_10.3016416_lon_105.2721720_alt_20.207m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0135_lat_10.3016416_lon_105.2721720_alt_20.207m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0135_lat_10.3016416_lon_105.2721720_alt_20.207m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0135_lat_10.3016416_lon_105.2721720_alt_20.207m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_21_0135_lat_10.3016416_lon_105.2721720_alt_20.207m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_21_0136_lat_10.3016887_lon_105.2721404_alt_20.130m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_21_0136_lat_10.3016887_lon_105.2721404_alt_20.130m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0136_lat_10.3016887_lon_105.2721404_alt_20.130m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0136_lat_10.3016887_lon_105.2721404_alt_20.130m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0136_lat_10.3016887_lon_105.2721404_alt_20.130m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0136_lat_10.3016887_lon_105.2721404_alt_20.130m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_21_0136_lat_10.3016887_lon_105.2721404_alt_20.130m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_21_0137_lat_10.3017362_lon_105.2721097_alt_20.134m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_21_0137_lat_10.3017362_lon_105.2721097_alt_20.134m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0137_lat_10.3017362_lon_105.2721097_alt_20.134m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0137_lat_10.3017362_lon_105.2721097_alt_20.134m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0137_lat_10.3017362_lon_105.2721097_alt_20.134m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0137_lat_10.3017362_lon_105.2721097_alt_20.134m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_21_0137_lat_10.3017362_lon_105.2721097_alt_20.134m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_21_0138_lat_10.3017845_lon_105.2720785_alt_20.271m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_21_0138_lat_10.3017845_lon_105.2720785_alt_20.271m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0138_lat_10.3017845_lon_105.2720785_alt_20.271m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0138_lat_10.3017845_lon_105.2720785_alt_20.271m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0138_lat_10.3017845_lon_105.2720785_alt_20.271m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_21_0138_lat_10.3017845_lon_105.2720785_alt_20.271m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_21_0138_lat_10.3017845_lon_105.2720785_alt_20.271m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_22_0139_lat_10.3018322_lon_105.2720472_alt_20.167m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_22_0139_lat_10.3018322_lon_105.2720472_alt_20.167m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0139_lat_10.3018322_lon_105.2720472_alt_20.167m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0139_lat_10.3018322_lon_105.2720472_alt_20.167m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0139_lat_10.3018322_lon_105.2720472_alt_20.167m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0139_lat_10.3018322_lon_105.2720472_alt_20.167m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_22_0139_lat_10.3018322_lon_105.2720472_alt_20.167m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_22_0140_lat_10.3018809_lon_105.2720157_alt_20.195m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_22_0140_lat_10.3018809_lon_105.2720157_alt_20.195m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0140_lat_10.3018809_lon_105.2720157_alt_20.195m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0140_lat_10.3018809_lon_105.2720157_alt_20.195m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0140_lat_10.3018809_lon_105.2720157_alt_20.195m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0140_lat_10.3018809_lon_105.2720157_alt_20.195m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_22_0140_lat_10.3018809_lon_105.2720157_alt_20.195m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_22_0141_lat_10.3019288_lon_105.2719840_alt_20.173m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_22_0141_lat_10.3019288_lon_105.2719840_alt_20.173m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0141_lat_10.3019288_lon_105.2719840_alt_20.173m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0141_lat_10.3019288_lon_105.2719840_alt_20.173m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0141_lat_10.3019288_lon_105.2719840_alt_20.173m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0141_lat_10.3019288_lon_105.2719840_alt_20.173m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_22_0141_lat_10.3019288_lon_105.2719840_alt_20.173m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_22_0142_lat_10.3019774_lon_105.2719526_alt_20.209m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_22_0142_lat_10.3019774_lon_105.2719526_alt_20.209m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0142_lat_10.3019774_lon_105.2719526_alt_20.209m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0142_lat_10.3019774_lon_105.2719526_alt_20.209m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0142_lat_10.3019774_lon_105.2719526_alt_20.209m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0142_lat_10.3019774_lon_105.2719526_alt_20.209m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_22_0142_lat_10.3019774_lon_105.2719526_alt_20.209m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_22_0143_lat_10.3020244_lon_105.2719216_alt_20.239m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_22_0143_lat_10.3020244_lon_105.2719216_alt_20.239m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0143_lat_10.3020244_lon_105.2719216_alt_20.239m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0143_lat_10.3020244_lon_105.2719216_alt_20.239m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0143_lat_10.3020244_lon_105.2719216_alt_20.239m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_22_0143_lat_10.3020244_lon_105.2719216_alt_20.239m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_22_0143_lat_10.3020244_lon_105.2719216_alt_20.239m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_23_0162_lat_10.3020826_lon_105.2719921_alt_20.180m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_23_0162_lat_10.3020826_lon_105.2719921_alt_20.180m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0162_lat_10.3020826_lon_105.2719921_alt_20.180m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0162_lat_10.3020826_lon_105.2719921_alt_20.180m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0162_lat_10.3020826_lon_105.2719921_alt_20.180m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0162_lat_10.3020826_lon_105.2719921_alt_20.180m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_23_0162_lat_10.3020826_lon_105.2719921_alt_20.180m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_23_0163_lat_10.3020355_lon_105.2720236_alt_20.197m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_23_0163_lat_10.3020355_lon_105.2720236_alt_20.197m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0163_lat_10.3020355_lon_105.2720236_alt_20.197m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0163_lat_10.3020355_lon_105.2720236_alt_20.197m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0163_lat_10.3020355_lon_105.2720236_alt_20.197m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0163_lat_10.3020355_lon_105.2720236_alt_20.197m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_23_0163_lat_10.3020355_lon_105.2720236_alt_20.197m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_23_0164_lat_10.3019874_lon_105.2720552_alt_20.206m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_23_0164_lat_10.3019874_lon_105.2720552_alt_20.206m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0164_lat_10.3019874_lon_105.2720552_alt_20.206m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0164_lat_10.3019874_lon_105.2720552_alt_20.206m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0164_lat_10.3019874_lon_105.2720552_alt_20.206m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0164_lat_10.3019874_lon_105.2720552_alt_20.206m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_23_0164_lat_10.3019874_lon_105.2720552_alt_20.206m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_23_0165_lat_10.3019395_lon_105.2720873_alt_20.217m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_23_0165_lat_10.3019395_lon_105.2720873_alt_20.217m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0165_lat_10.3019395_lon_105.2720873_alt_20.217m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0165_lat_10.3019395_lon_105.2720873_alt_20.217m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0165_lat_10.3019395_lon_105.2720873_alt_20.217m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0165_lat_10.3019395_lon_105.2720873_alt_20.217m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_23_0165_lat_10.3019395_lon_105.2720873_alt_20.217m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_23_0166_lat_10.3018916_lon_105.2721180_alt_20.216m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_23_0166_lat_10.3018916_lon_105.2721180_alt_20.216m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0166_lat_10.3018916_lon_105.2721180_alt_20.216m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0166_lat_10.3018916_lon_105.2721180_alt_20.216m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0166_lat_10.3018916_lon_105.2721180_alt_20.216m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0166_lat_10.3018916_lon_105.2721180_alt_20.216m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_23_0166_lat_10.3018916_lon_105.2721180_alt_20.216m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_23_0167_lat_10.3018444_lon_105.2721492_alt_20.200m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_23_0167_lat_10.3018444_lon_105.2721492_alt_20.200m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0167_lat_10.3018444_lon_105.2721492_alt_20.200m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0167_lat_10.3018444_lon_105.2721492_alt_20.200m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0167_lat_10.3018444_lon_105.2721492_alt_20.200m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_23_0167_lat_10.3018444_lon_105.2721492_alt_20.200m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_23_0167_lat_10.3018444_lon_105.2721492_alt_20.200m.png,2024_06_04_09,train
