sample_id,rgb_path,synthetic_msi_path,real_msi_path,mask_path,group_id,split
DJI_DateTime_2024_06_02_13_55_0264_lat_10.3049331_lon_105.2623090_alt_19.961m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_55_0264_lat_10.3049331_lon_105.2623090_alt_19.961m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_55_0264_lat_10.3049331_lon_105.2623090_alt_19.961m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_55_0264_lat_10.3049331_lon_105.2623090_alt_19.961m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_55_0264_lat_10.3049331_lon_105.2623090_alt_19.961m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_55_0264_lat_10.3049331_lon_105.2623090_alt_19.961m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_55_0264_lat_10.3049331_lon_105.2623090_alt_19.961m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_55_0265_lat_10.3049656_lon_105.2623104_alt_20.030m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_55_0265_lat_10.3049656_lon_105.2623104_alt_20.030m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_55_0265_lat_10.3049656_lon_105.2623104_alt_20.030m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_55_0265_lat_10.3049656_lon_105.2623104_alt_20.030m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_55_0265_lat_10.3049656_lon_105.2623104_alt_20.030m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_55_0265_lat_10.3049656_lon_105.2623104_alt_20.030m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_55_0265_lat_10.3049656_lon_105.2623104_alt_20.030m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_56_0283_lat_10.3047781_lon_105.2623644_alt_20.024m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_56_0283_lat_10.3047781_lon_105.2623644_alt_20.024m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0283_lat_10.3047781_lon_105.2623644_alt_20.024m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0283_lat_10.3047781_lon_105.2623644_alt_20.024m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0283_lat_10.3047781_lon_105.2623644_alt_20.024m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0283_lat_10.3047781_lon_105.2623644_alt_20.024m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_56_0283_lat_10.3047781_lon_105.2623644_alt_20.024m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_56_0284_lat_10.3047459_lon_105.2623622_alt_19.971m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_56_0284_lat_10.3047459_lon_105.2623622_alt_19.971m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0284_lat_10.3047459_lon_105.2623622_alt_19.971m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0284_lat_10.3047459_lon_105.2623622_alt_19.971m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0284_lat_10.3047459_lon_105.2623622_alt_19.971m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0284_lat_10.3047459_lon_105.2623622_alt_19.971m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_56_0284_lat_10.3047459_lon_105.2623622_alt_19.971m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_56_0285_lat_10.3047138_lon_105.2623609_alt_19.974m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_56_0285_lat_10.3047138_lon_105.2623609_alt_19.974m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0285_lat_10.3047138_lon_105.2623609_alt_19.974m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0285_lat_10.3047138_lon_105.2623609_alt_19.974m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0285_lat_10.3047138_lon_105.2623609_alt_19.974m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0285_lat_10.3047138_lon_105.2623609_alt_19.974m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_56_0285_lat_10.3047138_lon_105.2623609_alt_19.974m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_56_0286_lat_10.3046814_lon_105.2623598_alt_20.052m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_56_0286_lat_10.3046814_lon_105.2623598_alt_20.052m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0286_lat_10.3046814_lon_105.2623598_alt_20.052m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0286_lat_10.3046814_lon_105.2623598_alt_20.052m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0286_lat_10.3046814_lon_105.2623598_alt_20.052m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0286_lat_10.3046814_lon_105.2623598_alt_20.052m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_56_0286_lat_10.3046814_lon_105.2623598_alt_20.052m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_56_0287_lat_10.3046491_lon_105.2623577_alt_20.030m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_56_0287_lat_10.3046491_lon_105.2623577_alt_20.030m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0287_lat_10.3046491_lon_105.2623577_alt_20.030m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0287_lat_10.3046491_lon_105.2623577_alt_20.030m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0287_lat_10.3046491_lon_105.2623577_alt_20.030m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0287_lat_10.3046491_lon_105.2623577_alt_20.030m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_56_0287_lat_10.3046491_lon_105.2623577_alt_20.030m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_56_0288_lat_10.3046167_lon_105.2623557_alt_19.983m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_56_0288_lat_10.3046167_lon_105.2623557_alt_19.983m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0288_lat_10.3046167_lon_105.2623557_alt_19.983m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0288_lat_10.3046167_lon_105.2623557_alt_19.983m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0288_lat_10.3046167_lon_105.2623557_alt_19.983m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_56_0288_lat_10.3046167_lon_105.2623557_alt_19.983m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_56_0288_lat_10.3046167_lon_105.2623557_alt_19.983m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_57_0289_lat_10.3045848_lon_105.2623544_alt_20.023m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_57_0289_lat_10.3045848_lon_105.2623544_alt_20.023m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0289_lat_10.3045848_lon_105.2623544_alt_20.023m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0289_lat_10.3045848_lon_105.2623544_alt_20.023m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0289_lat_10.3045848_lon_105.2623544_alt_20.023m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0289_lat_10.3045848_lon_105.2623544_alt_20.023m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_57_0289_lat_10.3045848_lon_105.2623544_alt_20.023m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_57_0290_lat_10.3045526_lon_105.2623526_alt_19.974m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_57_0290_lat_10.3045526_lon_105.2623526_alt_19.974m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0290_lat_10.3045526_lon_105.2623526_alt_19.974m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0290_lat_10.3045526_lon_105.2623526_alt_19.974m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0290_lat_10.3045526_lon_105.2623526_alt_19.974m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0290_lat_10.3045526_lon_105.2623526_alt_19.974m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_57_0290_lat_10.3045526_lon_105.2623526_alt_19.974m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_57_0291_lat_10.3045207_lon_105.2623510_alt_19.986m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_57_0291_lat_10.3045207_lon_105.2623510_alt_19.986m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0291_lat_10.3045207_lon_105.2623510_alt_19.986m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0291_lat_10.3045207_lon_105.2623510_alt_19.986m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0291_lat_10.3045207_lon_105.2623510_alt_19.986m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0291_lat_10.3045207_lon_105.2623510_alt_19.986m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_57_0291_lat_10.3045207_lon_105.2623510_alt_19.986m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_57_0292_lat_10.3044886_lon_105.2623489_alt_20.024m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_57_0292_lat_10.3044886_lon_105.2623489_alt_20.024m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0292_lat_10.3044886_lon_105.2623489_alt_20.024m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0292_lat_10.3044886_lon_105.2623489_alt_20.024m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0292_lat_10.3044886_lon_105.2623489_alt_20.024m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0292_lat_10.3044886_lon_105.2623489_alt_20.024m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_57_0292_lat_10.3044886_lon_105.2623489_alt_20.024m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_57_0293_lat_10.3044557_lon_105.2623476_alt_20.019m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_57_0293_lat_10.3044557_lon_105.2623476_alt_20.019m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0293_lat_10.3044557_lon_105.2623476_alt_20.019m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0293_lat_10.3044557_lon_105.2623476_alt_20.019m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0293_lat_10.3044557_lon_105.2623476_alt_20.019m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0293_lat_10.3044557_lon_105.2623476_alt_20.019m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_57_0293_lat_10.3044557_lon_105.2623476_alt_20.019m.png,2024_06_02_13,val
DJI_DateTime_2024_06_02_13_57_0294_lat_10.3044238_lon_105.2623459_alt_19.994m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_02_13_57_0294_lat_10.3044238_lon_105.2623459_alt_19.994m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0294_lat_10.3044238_lon_105.2623459_alt_19.994m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0294_lat_10.3044238_lon_105.2623459_alt_19.994m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0294_lat_10.3044238_lon_105.2623459_alt_19.994m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_02_13_57_0294_lat_10.3044238_lon_105.2623459_alt_19.994m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_02_13_57_0294_lat_10.3044238_lon_105.2623459_alt_19.994m.png,2024_06_02_13,val
DJI_DateTime_2024_06_04_09_14_0013_lat_10.3013333_lon_105.2719561_alt_20.217m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_14_0013_lat_10.3013333_lon_105.2719561_alt_20.217m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0013_lat_10.3013333_lon_105.2719561_alt_20.217m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0013_lat_10.3013333_lon_105.2719561_alt_20.217m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0013_lat_10.3013333_lon_105.2719561_alt_20.217m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0013_lat_10.3013333_lon_105.2719561_alt_20.217m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_14_0013_lat_10.3013333_lon_105.2719561_alt_20.217m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_14_0014_lat_10.3013805_lon_105.2719234_alt_20.182m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_14_0014_lat_10.3013805_lon_105.2719234_alt_20.182m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0014_lat_10.3013805_lon_105.2719234_alt_20.182m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0014_lat_10.3013805_lon_105.2719234_alt_20.182m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0014_lat_10.3013805_lon_105.2719234_alt_20.182m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0014_lat_10.3013805_lon_105.2719234_alt_20.182m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_14_0014_lat_10.3013805_lon_105.2719234_alt_20.182m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_14_0015_lat_10.3014282_lon_105.2718923_alt_20.211m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_14_0015_lat_10.3014282_lon_105.2718923_alt_20.211m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0015_lat_10.3014282_lon_105.2718923_alt_20.211m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0015_lat_10.3014282_lon_105.2718923_alt_20.211m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0015_lat_10.3014282_lon_105.2718923_alt_20.211m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0015_lat_10.3014282_lon_105.2718923_alt_20.211m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_14_0015_lat_10.3014282_lon_105.2718923_alt_20.211m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_14_0016_lat_10.3014760_lon_105.2718599_alt_20.177m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_14_0016_lat_10.3014760_lon_105.2718599_alt_20.177m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0016_lat_10.3014760_lon_105.2718599_alt_20.177m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0016_lat_10.3014760_lon_105.2718599_alt_20.177m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0016_lat_10.3014760_lon_105.2718599_alt_20.177m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0016_lat_10.3014760_lon_105.2718599_alt_20.177m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_14_0016_lat_10.3014760_lon_105.2718599_alt_20.177m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_14_0017_lat_10.3015244_lon_105.2718290_alt_20.243m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_14_0017_lat_10.3015244_lon_105.2718290_alt_20.243m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0017_lat_10.3015244_lon_105.2718290_alt_20.243m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0017_lat_10.3015244_lon_105.2718290_alt_20.243m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0017_lat_10.3015244_lon_105.2718290_alt_20.243m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0017_lat_10.3015244_lon_105.2718290_alt_20.243m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_14_0017_lat_10.3015244_lon_105.2718290_alt_20.243m.png,2024_06_04_09,train
DJI_DateTime_2024_06_04_09_14_0018_lat_10.3015725_lon_105.2717978_alt_20.207m,/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/RGB/DJI_DateTime_2024_06_04_09_14_0018_lat_10.3015725_lon_105.2717978_alt_20.207m.JPG,,"[""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0018_lat_10.3015725_lon_105.2717978_alt_20.207m_G.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0018_lat_10.3015725_lon_105.2717978_alt_20.207m_NIR.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0018_lat_10.3015725_lon_105.2717978_alt_20.207m_R.TIF"", ""/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Multispectral/DJI_DateTime_2024_06_04_09_14_0018_lat_10.3015725_lon_105.2717978_alt_20.207m_RE.TIF""]",/home/hyggestuen/Downloads/_WeedyRice/WeedyRice-RGBMS-DB/Masks/DJI_DateTime_2024_06_04_09_14_0018_lat_10.3015725_lon_105.2717978_alt_20.207m.png,2024_06_04_09,train
